"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000022146.13",158.20407157943,-1.82504727839189,0.296611903115564,4.73389287225059e-11,3.38688517314656e-09,"oncostatin M receptor","Osmr"
"ENSMUSG00000036006.21",79.1222277806219,3.01711780911104,0.499286433796887,6.43814804504204e-11,4.57845407660972e-09,"RHO family interacting cell polarization regulator 2","Ripor2"
"ENSMUSG00000025885.19",62.8394269554122,7.75019352204395,1.32573456465598,6.57030854371695e-11,4.64446062027417e-09,"myosin VB","Myo5b"
"ENSMUSG00000039865.9",45.4885630639196,3.27114514968535,0.536363961943313,6.8534535202965e-11,4.81577492899406e-09,"solute carrier family 44, member 3","Slc44a3"
"ENSMUSG00000059495.15",872.993911492635,0.933626280858946,0.151205058307407,8.69889560968214e-11,6.07635873800578e-09,"Rho guanine nucleotide exchange factor (GEF) 12","Arhgef12"
"ENSMUSG00000029640.18",477.888474572491,1.04683887987825,0.170408105367901,9.02299626640149e-11,6.26567476028645e-09,"ubiquitin specific peptidase 12","Usp12"
"ENSMUSG00000036533.10",55.8986512938802,-2.96872887391266,0.493551300810998,9.7999494940954e-11,6.76540372969568e-09,"CDC42 effector protein (Rho GTPase binding) 3","Cdc42ep3"
"ENSMUSG00000025402.13",453.889184302285,-1.00750970275794,0.164322312344755,9.96813735389871e-11,6.84150357341711e-09,"Ngfi-A binding protein 2","Nab2"
"ENSMUSG00000028364.16",635.114028714497,-4.3948068090303,0.737326308953122,1.05235762144494e-10,7.18097209315464e-09,"tenascin C","Tnc"
"ENSMUSG00000030084.12",461.497321603126,-1.15117765993692,0.18912545555156,1.09988730032051e-10,7.46216642545035e-09,"plexin A1","Plxna1"
"ENSMUSG00000055322.17",911.249483839907,1.54407008822976,0.255911302407356,1.1482308506755e-10,7.74563725269959e-09,"tensin 1","Tns1"
"ENSMUSG00000031161.16",960.403114487548,1.08015417622978,0.177231173519203,1.16100782175228e-10,7.78732803169642e-09,"histone deacetylase 6","Hdac6"
"ENSMUSG00000025854.16",116.014102612487,2.30380832777611,0.387108767362186,1.51078003492814e-10,1.00761346397326e-08,"FAM20C, golgi associated secretory pathway kinase","Fam20c"
"ENSMUSG00000024589.19",281.156023663828,1.77901286933303,0.297818905921328,1.53754088155601e-10,1.01970056779599e-08,"neural precursor cell expressed, developmentally down-regulated gene 4-like","Nedd4l"
"ENSMUSG00000050953.11",110.119261136216,-1.66705198844476,0.279575613454158,1.68523870251845e-10,1.11141021694024e-08,"gap junction protein, alpha 1","Gja1"
"ENSMUSG00000046546.4",31.0989382094908,-4.70490542305313,0.772848500980471,1.70857962174726e-10,1.12054346859591e-08,"family with sequence similarity 43, member A","Fam43a"
"ENSMUSG00000046841.6",531.127314940819,-1.44671146113527,0.242428255006701,1.77525072599213e-10,1.15783617791918e-08,"cytoskeleton-associated protein 4","Ckap4"
"ENSMUSG00000036834.17",156.42941633243,2.62307099536472,0.444147872385198,1.80702992738232e-10,1.17208726883232e-08,"phospholipase C, eta 1","Plch1"
"ENSMUSG00000031785.17",697.700125789123,1.33856526982155,0.224093463447856,1.85425870098802e-10,1.19614885055539e-08,"adhesion G protein-coupled receptor G1","Adgrg1"
"ENSMUSG00000024529.15",51.7778557801792,-7.7316756929606,1.37124465607301,1.9588175479266e-10,1.25673049746052e-08,"lysyl oxidase","Lox"
"ENSMUSG00000037679.10",379.166823179512,-1.03044443411754,0.171358805581945,2.00780907839666e-10,1.28119925245798e-08,"inverted formin, FH2 and WH2 domain containing","Inf2"
"ENSMUSG00000045763.9",444.545348216897,-1.47080351277959,0.247466634003442,2.03539140293323e-10,1.29181696299069e-08,"brain abundant, membrane attached signal protein 1","Basp1"
"ENSMUSG00000030774.14",160.939016096946,-1.2931243834375,0.217846876962707,2.44987162562288e-10,1.54656334441059e-08,"p21 (RAC1) activated kinase 1","Pak1"
"ENSMUSG00000020900.16",2174.28241075283,-0.968357806977775,0.161674624401514,2.53930880371019e-10,1.59449683126589e-08,"myosin, heavy polypeptide 10, non-muscle","Myh10"
"ENSMUSG00000020614.14",38.9387784008025,-6.57882451647996,1.03009494560843,2.75090152751986e-10,1.71822182710963e-08,"FAM20A, golgi associated secretory pathway pseudokinase","Fam20a"
"ENSMUSG00000044279.16",28.9051970015032,5.61690617774041,0.901861495008321,3.07999876723603e-10,1.91365186564323e-08,"crumbs family member 3","Crb3"
"ENSMUSG00000025429.10",57.0097778737364,-2.25902834965226,0.388267093115167,3.53716669490595e-10,2.18619124782014e-08,"proline-serine-threonine phosphatase-interacting protein 2","Pstpip2"
"ENSMUSG00000024659.16",1422.70857992213,-1.07324846019537,0.182189914385929,3.9855191784267e-10,2.45047155736079e-08,"annexin A1","Anxa1"
"ENSMUSG00000005362.15",242.463202402699,1.16250340958381,0.197796976950433,4.04673770603897e-10,2.4752196176057e-08,"cereblon","Crbn"
"ENSMUSG00000030218.3",22.324949322185,-8.60222434260635,2.79378090139406,4.46214204086706e-10,2.71523643259977e-08,"matrix Gla protein","Mgp"
"ENSMUSG00000053559.14",85.3808465054566,2.20778430338044,0.381658138383135,4.51562088282125e-10,2.73368741136948e-08,"small cell adhesion glycoprotein","Smagp"
"ENSMUSG00000002289.17",90.5889752629729,-2.2390182127727,0.389442837249124,5.01261631874045e-10,3.01907834911893e-08,"angiopoietin-like 4","Angptl4"
"ENSMUSG00000058672.8",316.880989251167,-1.14050695250272,0.195487492533395,5.2470025351047e-10,3.14420634146756e-08,"tubulin, beta 2A class IIA","Tubb2a"
"ENSMUSG00000002486.16",223.090539167813,1.1023484910413,0.188762802798852,5.44101779156785e-10,3.24400075906356e-08,"trichoplein, keratin filament binding","Tchp"
"ENSMUSG00000071369.12",105.209968564435,3.2180192734353,0.561602238115938,5.65060311318458e-10,3.35202863071075e-08,"mitogen-activated protein kinase kinase kinase 5","Map3k5"
"ENSMUSG00000031762.8",193.412964131784,-1.92676711582226,0.336347447427807,5.96816586830872e-10,3.52270990376922e-08,"metallothionein 2","Mt2"
"ENSMUSG00000026564.10",25.1671128151683,-8.78159348047966,2.84359207884807,6.67427332050483e-10,3.91989037555022e-08,"dual specificity phosphatase 27 (putative)","Dusp27"
"ENSMUSG00000053113.4",288.210385105094,-1.47231114260343,0.256514996529667,6.87158157590638e-10,4.01579309423638e-08,"suppressor of cytokine signaling 3","Socs3"
"ENSMUSG00000025555.15",344.980541730707,-1.11003423873447,0.191759365740213,7.04811393357118e-10,4.09866921112353e-08,"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)","Farp1"
"ENSMUSG00000027297.16",42.3974870344861,3.00388134941349,0.526689623639024,7.49582488045997e-10,4.33765748597206e-08,"leukocyte tyrosine kinase","Ltk"
"ENSMUSG00000008398.17",225.952549306042,-1.27695989291771,0.222177914382438,7.59246670310001e-10,4.37214972829735e-08,"ELK3, member of ETS oncogene family","Elk3"
"ENSMUSG00000037852.9",2570.40513871073,-1.20445530447338,0.210007692609303,8.53416670550039e-10,4.89057465817632e-08,"carboxypeptidase E","Cpe"
"ENSMUSG00000021957.8",1565.17916995659,1.16357049129333,0.202440635428193,8.65835486671156e-10,4.91671817101252e-08,"transketolase","Tkt"
"ENSMUSG00000022790.15",29.5674231574061,4.61587831423839,0.799853788796696,8.66308665455828e-10,4.91671817101252e-08,"immunoglobulin superfamily, member 11","Igsf11"
"ENSMUSG00000004665.11",763.779260335656,-1.59579005380405,0.280837848844537,8.90151389183504e-10,5.02786466474223e-08,"calponin 2","Cnn2"
"ENSMUSG00000039239.15",23.6243511980436,-3.58986280586022,0.630114857962368,9.45595656244175e-10,5.31559843902975e-08,"transforming growth factor, beta 2","Tgfb2"
"ENSMUSG00000023800.16",147.827049558228,-1.58045779767899,0.278469073874088,9.51452125302937e-10,5.32317172473989e-08,"T cell lymphoma invasion and metastasis 2","Tiam2"
"ENSMUSG00000051497.16",28.3438543628471,4.22474878684585,0.761833636087789,9.90487188884879e-10,5.51542512489905e-08,"potassium inwardly-rectifying channel, subfamily J, member 16","Kcnj16"
"ENSMUSG00000038119.16",680.043181677013,-1.36452652746047,0.240342599579065,1.05801890969673e-09,5.86380902768542e-08,"cell adhesion molecule-related/down-regulated by oncogenes","Cdon"
"ENSMUSG00000019838.12",143.041173592752,1.6603463092428,0.294325630816143,1.14992375761367e-09,6.3433878311352e-08,"solute carrier family 16 (monocarboxylic acid transporters), member 10","Slc16a10"
"ENSMUSG00000024048.16",930.198231967168,-0.754691874139615,0.1301315573096,1.19051416665939e-09,6.53675336623909e-08,"myosin, light chain 12A, regulatory, non-sarcomeric","Myl12a"
"ENSMUSG00000039476.14",47.2196602255563,-6.44078132217262,1.06636531420931,1.20556114503953e-09,6.5887265357369e-08,"paired related homeobox 2","Prrx2"
"ENSMUSG00000021253.8",52.5564570342678,-3.52993678704087,0.633094354302399,1.25586411267697e-09,6.83201652080722e-08,"transforming growth factor, beta 3","Tgfb3"
"ENSMUSG00000050288.7",229.518930663595,-1.41276423033278,0.250556166254184,1.28329331791145e-09,6.94920991648839e-08,"frizzled class receptor 2","Fzd2"
"ENSMUSG00000050530.15",282.078129840996,1.72154790919966,0.306855742787759,1.31237302234761e-09,7.07422992183265e-08,"family with sequence similarity 171, member A1","Fam171a1"
"ENSMUSG00000030074.10",427.221474525581,-1.99295380412398,0.356510612653564,1.31903606019088e-09,7.07782758661513e-08,"glucoside xylosyltransferase 2","Gxylt2"
"ENSMUSG00000051048.18",28.1537741848063,-4.73585523254629,0.823444118290594,1.36468333768948e-09,7.27145422482112e-08,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III","P4ha3"
"ENSMUSG00000047793.14",355.116755779203,1.43048753646897,0.254179696649889,1.36743993046191e-09,7.27145422482112e-08,"sushi, nidogen and EGF-like domains 1","Sned1"
"ENSMUSG00000071064.16",94.8343432086791,-1.72298746103781,0.308818032177698,1.5522480043544e-09,8.21716936834246e-08,"zinc finger protein 827","Zfp827"
"ENSMUSG00000048490.15",169.63207015738,1.52038595984528,0.27239413994908,1.74044096956371e-09,9.15828426697175e-08,"nuclear receptor interacting protein 1","Nrip1"
"ENSMUSG00000024039.16",38.7239553604135,4.37256795687232,0.77160295356599,1.75323259695677e-09,9.15828426697175e-08,"cystathionine beta-synthase","Cbs"
"ENSMUSG00000053931.12",1297.6046966947,-1.29563605711623,0.231403366511926,1.75330135055961e-09,9.15828426697175e-08,"calponin 3, acidic","Cnn3"
"ENSMUSG00000028480.15",169.140495380322,-1.27613149434022,0.227973841541936,1.81415426932002e-09,9.42795393319514e-08,"GLI pathogenesis-related 2","Glipr2"
"ENSMUSG00000026872.19",74.1074085896646,-2.1318657031857,0.38790881055898,1.82090088671622e-09,9.42795393319514e-08,"zinc finger E-box binding homeobox 2","Zeb2"
"ENSMUSG00000017466.10",1277.82700408774,-1.75489455543276,0.316731786263917,1.84425541176706e-09,9.5071769152446e-08,"tissue inhibitor of metalloproteinase 2","Timp2"
"ENSMUSG00000015766.15",118.538959738157,-2.41002483562053,0.437895455129038,1.94227755832035e-09,9.96895068520511e-08,"epidermal growth factor receptor pathway substrate 8","Eps8"
"ENSMUSG00000028763.19",2273.81984048837,-0.757128589910741,0.132527121302791,1.96009311683603e-09,1.0016839499675e-07,"perlecan (heparan sulfate proteoglycan 2)","Hspg2"
"ENSMUSG00000027797.16",36.6287313381677,-7.17413372171317,1.35458686146477,2.00010268626261e-09,1.01772466428147e-07,"doublecortin-like kinase 1","Dclk1"
"ENSMUSG00000005958.16",45.2094406958349,-2.91729382710288,0.53731539482591,2.09393372348914e-09,1.06089646376778e-07,"Eph receptor B3","Ephb3"
"ENSMUSG00000022353.11",296.460647010983,1.119642926465,0.199978681987758,2.14324249790919e-09,1.08123836272726e-07,"MTSS I-BAR domain containing 1","Mtss1"
"ENSMUSG00000001995.10",57.8997813166215,-2.28381246246442,0.415306945827573,2.19402272531323e-09,1.10214630946054e-07,"signal-induced proliferation-associated 1 like 2","Sipa1l2"
"ENSMUSG00000027276.8",75.229802339633,2.54441104398622,0.464914695084228,2.24828557084524e-09,1.12461911711136e-07,"jagged 1","Jag1"
"ENSMUSG00000020844.7",397.827805259618,-1.19933730435138,0.215542250933321,2.34818009586783e-09,1.16963147813163e-07,"nucleoredoxin","Nxn"
"ENSMUSG00000023022.15",537.472912657592,-1.84653153795609,0.336531831879382,2.43657021479799e-09,1.20855930191976e-07,"LIM domain and actin binding 1","Lima1"
"ENSMUSG00000029086.16",166.973080319037,8.39012144339458,1.77191516825632,2.66488263545362e-09,1.31627361972929e-07,"prominin 1","Prom1"
"ENSMUSG00000059901.13",27.7594622002499,-3.0773783733985,0.562680836753865,3.24343754619359e-09,1.59536584303397e-07,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14","Adamts14"
"ENSMUSG00000022512.4",308.607031741465,-2.56161487634087,0.474700942117227,3.32270850160523e-09,1.62757567889833e-07,"claudin 1","Cldn1"
"ENSMUSG00000039116.8",777.395063971435,1.87510579569545,0.345304677571938,3.41169278722387e-09,1.66425757657759e-07,"adhesion G protein-coupled receptor G6","Adgrg6"
"ENSMUSG00000028698.14",155.573736051243,-2.00476263999893,0.371422296399633,3.70287869376545e-09,1.79886761234161e-07,"phosphoinositide-3-kinase regulatory subunit 3","Pik3r3"
"ENSMUSG00000030208.16",915.44113667208,-0.800461770108991,0.143486316660524,3.89754916363417e-09,1.88567901134022e-07,"epithelial membrane protein 1","Emp1"
"ENSMUSG00000001520.13",79.283248604278,2.29008045097755,0.424933318174403,3.93554259124328e-09,1.89511915080186e-07,"nuclear receptor interacting protein 2","Nrip2"
"ENSMUSG00000061665.8",636.753558707459,0.852769802603006,0.153322826671183,3.9491682430941e-09,1.89511915080186e-07,"CD2-associated protein","Cd2ap"
"ENSMUSG00000063919.12",19.2150812716026,-8.30753036479966,2.78687449736872,4.08972667914529e-09,1.95462443106519e-07,"serine/arginine repetitive matrix 4","Srrm4"
"ENSMUSG00000020674.18",1074.74590120587,-1.00605106643908,0.183100067743304,4.40604927733768e-09,2.0973149886682e-07,"peroxidasin","Pxdn"
"ENSMUSG00000047986.13",122.610694348902,1.91025506635489,0.354981643358559,4.44416857269193e-09,2.10696425705334e-07,"paralemmin 3","Palm3"
"ENSMUSG00000025089.16",50.3816560023418,2.39068149461281,0.445374324449372,4.61808132846272e-09,2.1806580033001e-07,"glial cell line derived neurotrophic factor family receptor alpha 1","Gfra1"
"ENSMUSG00000049493.14",43.9828586256368,3.41252185953567,0.636319510397397,4.87588177823001e-09,2.29321850167352e-07,"plastin 1 (I-isoform)","Pls1"
"ENSMUSG00000026153.16",438.759874758468,1.48237896526572,0.274729802372269,4.96489315930185e-09,2.32581602164914e-07,"family with sequence similarity 135, member A","Fam135a"
"ENSMUSG00000036053.18",348.952526211629,-1.140635432709,0.209689428625485,5.05642374157596e-09,2.35933131499226e-07,"formin-like 2","Fmnl2"
"ENSMUSG00000048000.16",909.745141903525,0.883261749112684,0.160711182790025,5.39691101533262e-09,2.5082887612599e-07,"GRB10 interacting GYF protein 2","Gigyf2"
"ENSMUSG00000026589.15",24.3746992533157,-5.25856899946332,0.928001301461876,5.47341637077443e-09,2.53386981399969e-07,"SEC16 homolog B (S. cerevisiae)","Sec16b"
"ENSMUSG00000021451.17",290.498828382681,1.19897566233305,0.221876996566193,5.91652205800983e-09,2.72830245682836e-07,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D","Sema4d"
"ENSMUSG00000040133.3",38.0011425443314,-2.46397618452876,0.462477223448928,6.12312307326551e-09,2.81258629882877e-07,"G protein-coupled receptor 176","Gpr176"
"ENSMUSG00000048826.8",53.2386637300123,2.50192948408378,0.47048975276517,6.2258880928606e-09,2.84870577272168e-07,"dishevelled-binding antagonist of beta-catenin 2","Dact2"
"ENSMUSG00000061887.15",180.912394214282,-1.4905203939836,0.278822224243266,6.52827755810508e-09,2.97553345843361e-07,"single-stranded DNA binding protein 3","Ssbp3"
"ENSMUSG00000021594.12",157.446932762954,1.55970038145148,0.293807184366899,7.74454337625329e-09,3.51632055987192e-07,"steroid 5 alpha-reductase 1","Srd5a1"
"ENSMUSG00000049775.17",190.148135092079,-2.43021946684936,0.464076647057218,8.04474127955687e-09,3.63862723391451e-07,"thymosin, beta 4, X chromosome","Tmsb4x"
"ENSMUSG00000022508.6",48.9759012887066,-2.18550416369048,0.414820551810569,8.08328966983196e-09,3.64210818902161e-07,"B cell leukemia/lymphoma 6","Bcl6"
"ENSMUSG00000054619.8",137.673861122609,1.46742434081792,0.277008721017157,8.51006031835415e-09,3.81981985012056e-07,"methyltransferase like 7A1","Mettl7a1"
"ENSMUSG00000034612.8",52.9279205693874,-2.04656667719508,0.389618028480437,9.19517327457141e-09,4.11170532220892e-07,"carbohydrate sulfotransferase 11","Chst11"
"ENSMUSG00000001025.9",3371.07277886946,-1.12505817690962,0.211005528411142,9.26825562412682e-09,4.12874557142706e-07,"S100 calcium binding protein A6 (calcyclin)","S100a6"
"ENSMUSG00000065947.1",18.8572464887729,-8.25201140516713,2.79986261316599,9.78144981853653e-09,4.34097801157232e-07,"NADH dehydrogenase subunit 4L","ND4L"
"ENSMUSG00000041734.16",1284.40873741255,-1.12223121657391,0.21146136479793,1.06697542224186e-08,4.71746998485585e-07,"kirre like nephrin family adhesion molecule 1","Kirrel"
"ENSMUSG00000023495.14",190.795783968528,-1.56483696626187,0.299743378933524,1.11767881060486e-08,4.92320834298147e-07,"poly(rC) binding protein 4","Pcbp4"
"ENSMUSG00000030268.18",33.7671719470243,3.79939497766678,0.739770565700646,1.22487094076088e-08,5.37531652627591e-07,"branched chain aminotransferase 1, cytosolic","Bcat1"
"ENSMUSG00000032788.16",312.290752189172,1.13347953420486,0.214939874397732,1.29788290211738e-08,5.67463246647988e-07,"pyridoxal (pyridoxine, vitamin B6) kinase","Pdxk"
"ENSMUSG00000045667.15",297.452150892253,2.06305959040369,0.400742948799929,1.4865586105371e-08,6.47558095844668e-07,"smoothelin-like 2","Smtnl2"
"ENSMUSG00000026915.17",357.135455833615,1.27848834986037,0.245007817416366,1.49732914976643e-08,6.49851860771792e-07,"spermatid perinuclear RNA binding protein","Strbp"
"ENSMUSG00000023067.15",421.854680297786,1.36894783473973,0.263881826483285,1.65678038201191e-08,7.16420967386469e-07,"cyclin-dependent kinase inhibitor 1A (P21)","Cdkn1a"
"ENSMUSG00000034460.10",108.020930407504,-1.37114539502424,0.264460836282051,1.68093118363116e-08,7.24211409589994e-07,"sine oculis-related homeobox 4","Six4"
"ENSMUSG00000069892.10",35.6493391947352,-4.28624536669835,0.842241719756035,1.70816115098103e-08,7.33266995902947e-07,"RIKEN cDNA 9930111J21 gene 2","9930111J21Rik2"
