"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000022146.13",158.247768338142,-1.8269942247764,0.296349829122734,4.39268986985319e-11,3.14330238141555e-09,"oncostatin M receptor","Osmr"
"ENSMUSG00000036006.21",79.3162767468546,3.02530824700748,0.499261849121286,5.81848088157588e-11,4.13848215474497e-09,"RHO family interacting cell polarization regulator 2","Ripor2"
"ENSMUSG00000025885.19",62.8332742395968,7.74941404237252,1.32572826279044,6.60926511214816e-11,4.67279001072654e-09,"myosin VB","Myo5b"
"ENSMUSG00000039865.9",45.5074356043233,3.26856447013079,0.538432539105492,8.07063757311667e-11,5.67202487058265e-09,"solute carrier family 44, member 3","Slc44a3"
"ENSMUSG00000059495.15",872.560341235655,0.933126205505388,0.151033560628221,8.51174833146915e-11,5.94663979583765e-09,"Rho guanine nucleotide exchange factor (GEF) 12","Arhgef12"
"ENSMUSG00000036533.10",55.98414244689,-2.97518109629263,0.493323469683054,8.89528623162737e-11,6.17803791393084e-09,"CDC42 effector protein (Rho GTPase binding) 3","Cdc42ep3"
"ENSMUSG00000028364.16",635.739083730459,-4.39871664998494,0.737031773065839,1.00569719954517e-10,6.94401569299992e-09,"tenascin C","Tnc"
"ENSMUSG00000025402.13",453.672082421496,-1.00443216918074,0.163927434234092,1.02751333756287e-10,7.05340114918887e-09,"Ngfi-A binding protein 2","Nab2"
"ENSMUSG00000055322.17",911.821089093792,1.546020489593,0.256271109822196,1.15316209507619e-10,7.87016465697376e-09,"tensin 1","Tns1"
"ENSMUSG00000031785.17",697.347839101995,1.34002952745966,0.221961597022814,1.28706565638275e-10,8.73355414075351e-09,"adhesion G protein-coupled receptor G1","Adgrg1"
"ENSMUSG00000025854.16",116.017915466854,2.30589808370739,0.385980341052389,1.31592099421869e-10,8.84987207203868e-09,"FAM20C, golgi associated secretory pathway kinase","Fam20c"
"ENSMUSG00000024589.19",281.010846701535,1.77820749572239,0.296472969924713,1.31919834393056e-10,8.84987207203868e-09,"neural precursor cell expressed, developmentally down-regulated gene 4-like","Nedd4l"
"ENSMUSG00000021453.3",167.69510084566,-1.32060534701271,0.218918849953497,1.34151999076732e-10,8.94877205140664e-09,"growth arrest and DNA-damage-inducible 45 gamma","Gadd45g"
"ENSMUSG00000031161.16",961.900940028036,1.0884616854903,0.179624883239007,1.42892422347893e-10,9.45908436285296e-09,"histone deacetylase 6","Hdac6"
"ENSMUSG00000029640.18",477.877292923519,1.04432083285666,0.172079081926727,1.43404429656194e-10,9.45908436285296e-09,"ubiquitin specific peptidase 12","Usp12"
"ENSMUSG00000024659.16",1426.36063711552,-1.0953798191065,0.181000160571733,1.45697682464905e-10,9.55695853812849e-09,"annexin A1","Anxa1"
"ENSMUSG00000046841.6",531.556786364924,-1.4508837828066,0.24253352937921,1.61974157803371e-10,1.05659054209083e-08,"cytoskeleton-associated protein 4","Ckap4"
"ENSMUSG00000046546.4",31.1399376322687,-4.70477360618308,0.775067076417647,1.88087098879272e-10,1.22018921783932e-08,"family with sequence similarity 43, member A","Fam43a"
"ENSMUSG00000050953.11",110.064825341836,-1.66420802928753,0.280186435090704,1.94338926236328e-10,1.25385776069526e-08,"gap junction protein, alpha 1","Gja1"
"ENSMUSG00000024529.15",51.7785814586154,-7.73047373711037,1.37132906581627,1.97621471684364e-10,1.26810691096591e-08,"lysyl oxidase","Lox"
"ENSMUSG00000058672.8",317.405573240481,-1.15194093068119,0.192228809467481,1.99506619674161e-10,1.27328359918531e-08,"tubulin, beta 2A class IIA","Tubb2a"
"ENSMUSG00000045763.9",444.251320527529,-1.46724535906817,0.246915596971634,2.04212613670037e-10,1.29631092989362e-08,"brain abundant, membrane attached signal protein 1","Basp1"
"ENSMUSG00000020900.16",2171.78444226224,-0.962733886508577,0.159826264316205,2.17956351998251e-10,1.37615542676115e-08,"myosin, heavy polypeptide 10, non-muscle","Myh10"
"ENSMUSG00000030774.14",162.057837998308,-1.33047116859084,0.223960748961014,2.2992254813332e-10,1.44398698181389e-08,"p21 (RAC1) activated kinase 1","Pak1"
"ENSMUSG00000037679.10",378.844891205199,-1.02429394124213,0.171057618905427,2.36749634162453e-10,1.47899625955348e-08,"inverted formin, FH2 and WH2 domain containing","Inf2"
"ENSMUSG00000036834.17",155.771969836533,2.60164886923144,0.445397079812536,2.64073697509098e-10,1.64100955078417e-08,"phospholipase C, eta 1","Plch1"
"ENSMUSG00000020614.14",38.9140102910239,-6.57778846945824,1.03021767131269,2.7779373060962e-10,1.71723066874753e-08,"FAM20A, golgi associated secretory pathway pseudokinase","Fam20a"
"ENSMUSG00000044279.16",28.9081380674634,5.61669847499615,0.903000349859149,3.20916818675892e-10,1.97347129068034e-08,"crumbs family member 3","Crb3"
"ENSMUSG00000025429.10",57.0017562056084,-2.2582473280769,0.389195531285323,3.89025761035775e-10,2.37991044588051e-08,"proline-serine-threonine phosphatase-interacting protein 2","Pstpip2"
"ENSMUSG00000008398.17",226.149469507119,-1.28639604086937,0.2205546948051,4.55685339976833e-10,2.77333856139508e-08,"ELK3, member of ETS oncogene family","Elk3"
"ENSMUSG00000030218.3",22.3184574998295,-8.60080728060691,2.79422014825247,4.60574180096438e-10,2.78871761251212e-08,"matrix Gla protein","Mgp"
"ENSMUSG00000002289.17",90.586495155688,-2.2400510145518,0.388856122980784,4.68568799512791e-10,2.82264888563649e-08,"angiopoietin-like 4","Angptl4"
"ENSMUSG00000071369.12",105.118421643495,3.21885310592705,0.558754073857503,4.74816248409883e-10,2.83683002264399e-08,"mitogen-activated protein kinase kinase kinase 5","Map3k5"
"ENSMUSG00000053559.14",85.2164371380986,2.20109937056841,0.3810419332089,4.75728249753122e-10,2.83683002264399e-08,"small cell adhesion glycoprotein","Smagp"
"ENSMUSG00000031762.8",193.293106903643,-1.92437966315272,0.33573984238928,5.86265326477171e-10,3.47840940186731e-08,"metallothionein 2","Mt2"
"ENSMUSG00000002486.16",223.060724455852,1.1014061922509,0.189098128549619,5.97519495244404e-10,3.52745634017534e-08,"trichoplein, keratin filament binding","Tchp"
"ENSMUSG00000053113.4",287.627572745074,-1.46454337457667,0.254176714132743,6.06636749371322e-10,3.56346273623244e-08,"suppressor of cytokine signaling 3","Socs3"
"ENSMUSG00000005362.15",242.069524557667,1.1502433578876,0.198212015861284,6.3849264905673e-10,3.73202114228357e-08,"cereblon","Crbn"
"ENSMUSG00000026564.10",25.1685200965731,-8.77963436284733,2.84266197964156,6.75520789588629e-10,3.92900195205564e-08,"dual specificity phosphatase 27 (putative)","Dusp27"
"ENSMUSG00000037852.9",2573.63571714024,-1.21211615164167,0.210372177614472,7.28090856991394e-10,4.21400428847911e-08,"carboxypeptidase E","Cpe"
"ENSMUSG00000021957.8",1566.26234548447,1.1683305809389,0.202356478682851,7.40233537467555e-10,4.26338408628264e-08,"transketolase","Tkt"
"ENSMUSG00000027297.16",42.5455991210714,3.01413447232622,0.528435765286031,7.45361779336827e-10,4.27208083914073e-08,"leukocyte tyrosine kinase","Ltk"
"ENSMUSG00000004665.11",763.889899214634,-1.59770605126829,0.279793724238998,7.5609272225253e-10,4.31265061431672e-08,"calponin 2","Cnn2"
"ENSMUSG00000022790.15",29.5697572740255,4.61542689847379,0.800719112483632,8.9541765106061e-10,5.08278663753492e-08,"immunoglobulin superfamily, member 11","Igsf11"
"ENSMUSG00000038119.16",680.061000934709,-1.36533965965244,0.23977965346596,9.62744170841804e-10,5.43622266329232e-08,"cell adhesion molecule-related/down-regulated by oncogenes","Cdon"
"ENSMUSG00000039239.15",23.652130509789,-3.59377915588552,0.631293212831749,9.6688977665062e-10,5.43622266329232e-08,"transforming growth factor, beta 2","Tgfb2"
"ENSMUSG00000023800.16",147.822287254803,-1.58034667193438,0.278632777878964,9.72757377548538e-10,5.44329211218748e-08,"T cell lymphoma invasion and metastasis 2","Tiam2"
"ENSMUSG00000021253.8",52.6452800406799,-3.53607072716466,0.632186753171433,1.1328554522924e-09,6.30925675717753e-08,"transforming growth factor, beta 3","Tgfb3"
"ENSMUSG00000051497.16",28.2681092137504,4.21844077951795,0.765383212305043,1.15775342938734e-09,6.40078934878404e-08,"potassium inwardly-rectifying channel, subfamily J, member 16","Kcnj16"
"ENSMUSG00000019838.12",143.126496407101,1.66272949303189,0.2948496702402,1.16013290475124e-09,6.40078934878404e-08,"solute carrier family 16 (monocarboxylic acid transporters), member 10","Slc16a10"
"ENSMUSG00000050530.15",281.692121489703,1.71685654359045,0.305328864982968,1.22344054918823e-09,6.68934020888781e-08,"family with sequence similarity 171, member A1","Fam171a1"
"ENSMUSG00000039476.14",47.1474358455743,-6.43691081270407,1.06615523861439,1.22376343281085e-09,6.68934020888781e-08,"paired related homeobox 2","Prrx2"
"ENSMUSG00000025555.15",344.692164131296,-1.10119149061406,0.193376797442288,1.23920504983209e-09,6.74253180800345e-08,"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)","Farp1"
"ENSMUSG00000047793.14",353.510491364329,1.42058899704461,0.251657931878798,1.2497936209992e-09,6.76895104731082e-08,"sushi, nidogen and EGF-like domains 1","Sned1"
"ENSMUSG00000030074.10",426.966655361067,-1.98862351280297,0.35585904821642,1.30398095200271e-09,7.03018406406208e-08,"glucoside xylosyltransferase 2","Gxylt2"
"ENSMUSG00000050288.7",229.496194584582,-1.41195809860109,0.250690872438666,1.33149413509516e-09,7.14588693321296e-08,"frizzled class receptor 2","Fzd2"
"ENSMUSG00000053931.12",1298.10029125654,-1.29909217295242,0.230818695146166,1.47682895144098e-09,7.89000879170302e-08,"calponin 3, acidic","Cnn3"
"ENSMUSG00000051048.18",28.1053688872281,-4.72947281342339,0.824810622857056,1.49461091159054e-09,7.94904100592322e-08,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III","P4ha3"
"ENSMUSG00000017466.10",1277.33476516959,-1.75558063164439,0.314798584560958,1.50286657755714e-09,7.95710568664446e-08,"tissue inhibitor of metalloproteinase 2","Timp2"
"ENSMUSG00000024039.16",38.7013325430846,4.37403521855028,0.768456598434072,1.53880560062065e-09,8.1110168422e-08,"cystathionine beta-synthase","Cbs"
"ENSMUSG00000027276.8",75.2579367907264,2.55313454962651,0.461483916901089,1.60888887084046e-09,8.44273373245037e-08,"jagged 1","Jag1"
"ENSMUSG00000071064.16",94.8205876768423,-1.72186550158251,0.309419197094948,1.68621270084984e-09,8.80934219421861e-08,"zinc finger protein 827","Zfp827"
"ENSMUSG00000015766.15",118.308422857623,-2.40598835732265,0.435711391347214,1.75501905428829e-09,9.12841849074088e-08,"epidermal growth factor receptor pathway substrate 8","Eps8"
"ENSMUSG00000026872.19",74.0065406485734,-2.12862525955206,0.387067515486176,1.79466958746797e-09,9.29371220141857e-08,"zinc finger E-box binding homeobox 2","Zeb2"
"ENSMUSG00000048490.15",169.638307132224,1.51926719052527,0.273181409773785,1.95362884231644e-09,1.0072705563856e-07,"nuclear receptor interacting protein 1","Nrip1"
"ENSMUSG00000027797.16",36.6527131367054,-7.17577015670198,1.35487445499081,1.99842324453684e-09,1.02588622818463e-07,"doublecortin-like kinase 1","Dclk1"
"ENSMUSG00000023022.15",537.778580188379,-1.85024208702473,0.335294609378297,2.03830725681082e-09,1.04183089961755e-07,"LIM domain and actin binding 1","Lima1"
"ENSMUSG00000028480.15",169.167033768842,-1.27561697058475,0.22927172919593,2.20264216294684e-09,1.12097396628937e-07,"GLI pathogenesis-related 2","Glipr2"
"ENSMUSG00000022353.11",295.928647402917,1.1091898274735,0.198262660321787,2.22643201436059e-09,1.12821814564616e-07,"MTSS I-BAR domain containing 1","Mtss1"
"ENSMUSG00000001995.10",57.8698798913381,-2.28038936058775,0.416322330752842,2.4784050157488e-09,1.25053538551052e-07,"signal-induced proliferation-associated 1 like 2","Sipa1l2"
"ENSMUSG00000020844.7",398.298461707667,-1.20501747659368,0.217038324057553,2.50388683285648e-09,1.25801667385261e-07,"nucleoredoxin","Nxn"
"ENSMUSG00000030208.16",916.206873489525,-0.809630952446766,0.143349536515779,2.57052625515864e-09,1.28602557180755e-07,"epithelial membrane protein 1","Emp1"
"ENSMUSG00000005958.16",45.1076478135428,-2.90642804323318,0.539830995053386,2.65016980249576e-09,1.32018558827246e-07,"Eph receptor B3","Ephb3"
"ENSMUSG00000024048.16",928.876568132461,-0.749946558482466,0.132436078171604,2.66116854415893e-09,1.32018558827246e-07,"myosin, light chain 12A, regulatory, non-sarcomeric","Myl12a"
"ENSMUSG00000029086.16",167.028454817594,8.38784727775498,1.77375927975188,2.74463130465698e-09,1.35589379975251e-07,"prominin 1","Prom1"
"ENSMUSG00000022512.4",307.971049651646,-2.55856923775683,0.471531676708375,2.81823272525994e-09,1.38645307446434e-07,"claudin 1","Cldn1"
"ENSMUSG00000028698.14",155.621939926511,-2.00911963370626,0.369771957471902,3.03117093731921e-09,1.48502220983104e-07,"phosphoinositide-3-kinase regulatory subunit 3","Pik3r3"
"ENSMUSG00000039116.8",776.200583888654,1.86932618732555,0.343676341636165,3.25516559118712e-09,1.58817107996472e-07,"adhesion G protein-coupled receptor G6","Adgrg6"
"ENSMUSG00000048000.16",908.856085610856,0.879286756403485,0.157537902303256,3.35859296451190e-09,1.6318891823865e-07,"GRB10 interacting GYF protein 2","Gigyf2"
"ENSMUSG00000059901.13",27.7632001916347,-3.07749310287837,0.563971932314146,3.46394492522964e-09,1.67618023492567e-07,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14","Adamts14"
"ENSMUSG00000001520.13",79.2808274260407,2.29036195050095,0.424857710009004,3.90724180319996e-09,1.88297159062783e-07,"nuclear receptor interacting protein 2","Nrip2"
"ENSMUSG00000063919.12",19.2141797344462,-8.30488216576446,2.7858161195468,4.19704747129078e-09,2.01441217453375e-07,"serine/arginine repetitive matrix 4","Srrm4"
"ENSMUSG00000047986.13",122.558038167367,1.90881620056539,0.354528121375622,4.37290678652332e-09,2.09032026026238e-07,"paralemmin 3","Palm3"
"ENSMUSG00000020674.18",1074.44764787725,-1.00417754563878,0.182737418708741,4.40504225773711e-09,2.09719088456057e-07,"peroxidasin","Pxdn"
"ENSMUSG00000026153.16",439.103230294929,1.48661773541258,0.274505462205154,4.44085205193034e-09,2.10574860149163e-07,"family with sequence similarity 135, member A","Fam135a"
"ENSMUSG00000049493.14",44.174255083393,3.42262618835112,0.637395313125309,4.65129398269789e-09,2.19671312214856e-07,"plastin 1 (I-isoform)","Pls1"
"ENSMUSG00000030084.12",459.965244047986,-1.1034143881168,0.202132216172775,4.73335229003450e-09,2.22656137404133e-07,"plexin A1","Plxna1"
"ENSMUSG00000021451.17",290.664062700491,1.20430623174367,0.221459094264528,4.90352360222399e-09,2.29745647505788e-07,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D","Sema4d"
"ENSMUSG00000025089.16",50.3107624330105,2.38485866774882,0.446100350361861,5.21863064495987e-09,2.43542972430993e-07,"glial cell line derived neurotrophic factor family receptor alpha 1","Gfra1"
"ENSMUSG00000026589.15",24.3593261242572,-5.25571572169077,0.92926509447289,5.76271947955266e-09,2.67875704311332e-07,"SEC16 homolog B (S. cerevisiae)","Sec16b"
"ENSMUSG00000049775.17",189.281087066891,-2.4256470372718,0.458472002209725,6.14310719593535e-09,2.84437908480034e-07,"thymosin, beta 4, X chromosome","Tmsb4x"
"ENSMUSG00000061665.8",636.311369989219,0.845051004964436,0.154107735136781,6.25796922010945e-09,2.88624385085282e-07,"CD2-associated protein","Cd2ap"
"ENSMUSG00000036053.18",348.6043204891,-1.13302788979188,0.209812745810361,6.35445581620633e-09,2.91319832617438e-07,"formin-like 2","Fmnl2"
"ENSMUSG00000040133.3",38.03353535848,-2.46675767579483,0.463666345216187,6.36575902560338e-09,2.91319832617438e-07,"G protein-coupled receptor 176","Gpr176"
"ENSMUSG00000054619.8",137.872045359765,1.47787035436439,0.276293478731608,6.39910869756199e-09,2.91715352865307e-07,"methyltransferase like 7A1","Mettl7a1"
"ENSMUSG00000048826.8",53.2695543210705,2.50203995869934,0.471700099374982,6.67547599074658e-09,3.03143634702865e-07,"dishevelled-binding antagonist of beta-catenin 2","Dact2"
"ENSMUSG00000061887.15",180.64589461267,-1.483173440865,0.278150195587245,7.05560572188659e-09,3.18407522642619e-07,"single-stranded DNA binding protein 3","Ssbp3"
"ENSMUSG00000028763.19",2273.11417375762,-0.748603441613142,0.136260421311237,7.06553493117356e-09,3.18407522642619e-07,"perlecan (heparan sulfate proteoglycan 2)","Hspg2"
"ENSMUSG00000041734.16",1284.08218011313,-1.12264338470613,0.21000413522523,8.62535499590683e-09,3.87222686070996e-07,"kirre like nephrin family adhesion molecule 1","Kirrel"
"ENSMUSG00000021594.12",157.526177538124,1.55984336451572,0.295119854061956,8.77503132548602e-09,3.92449980530354e-07,"steroid 5 alpha-reductase 1","Srd5a1"
"ENSMUSG00000022508.6",48.9218419655819,-2.18067151055977,0.41567485201533,9.13255639090766e-09,4.0689846531112e-07,"B cell leukemia/lymphoma 6","Bcl6"
"ENSMUSG00000034612.8",52.9593766067874,-2.04894712807834,0.390568044432556,9.52227476501626e-09,4.22667286280252e-07,"carbohydrate sulfotransferase 11","Chst11"
"ENSMUSG00000032788.16",312.334393973639,1.13580087539754,0.214411628101217,1.13939187425869e-08,5.03850181998964e-07,"pyridoxal (pyridoxine, vitamin B6) kinase","Pdxk"
"ENSMUSG00000030268.18",33.8746787673533,3.80644873509164,0.741240853291063,1.21080686815521e-08,5.33432712399573e-07,"branched chain aminotransferase 1, cytosolic","Bcat1"
"ENSMUSG00000023495.14",190.550642409043,-1.55824494283502,0.299347359279948,1.21752905083393e-08,5.34400204579783e-07,"poly(rC) binding protein 4","Pcbp4"
"ENSMUSG00000001025.9",3375.76494704522,-1.12793710277801,0.213898272257796,1.25480822291742e-08,5.48722988443924e-07,"S100 calcium binding protein A6 (calcyclin)","S100a6"
"ENSMUSG00000045667.15",297.665441058919,2.06448456819489,0.400435886256137,1.42824686021201e-08,6.22262386661372e-07,"smoothelin-like 2","Smtnl2"
"ENSMUSG00000026915.17",357.050781930079,1.2775397235007,0.244570500277792,1.45787433034577e-08,6.32835375676194e-07,"spermatid perinuclear RNA binding protein","Strbp"
"ENSMUSG00000024601.10",193.50606587514,1.19197430609377,0.227814054919435,1.53151474545541e-08,6.6236610254916e-07,"isochorismatase domain containing 1","Isoc1"
"ENSMUSG00000023067.15",421.888568320672,1.36972583878807,0.263425421004097,1.55488951516965e-08,6.70021186336059e-07,"cyclin-dependent kinase inhibitor 1A (P21)","Cdkn1a"
"ENSMUSG00000005973.7",122.124449577586,-1.55742859076328,0.301027171396466,1.58796305347404e-08,6.81784718995201e-07,"reticulocalbin 1","Rcn1"
"ENSMUSG00000034460.10",108.025697053095,-1.37116170931889,0.265197620697896,1.81440357407544e-08,7.76183441996693e-07,"sine oculis-related homeobox 4","Six4"
